Time (s),Speed (m/s)
0.83687374749499,-1.8703577185290956
0.8392785571142284,-1.8721830802336978
0.8416833667334669,-1.8739041172267992
0.8440881763527054,-1.8755267919680054
0.8464929859719439,-1.877056726145076
0.8488977955911823,-1.8784992201500228
0.8513026052104208,-1.8798592714420932
0.8537074148296593,-1.8811415918612555
0.8561122244488978,-1.8823506239521683
0.8585170340681363,-1.883490556355188
0.8609218436873747,-1.8845653383177356
0.8633266533066132,-1.8855786933762968
0.8657314629258517,-1.8865341322564557
0.8681362725450902,-1.8874349650356548
0.8705410821643286,-1.888284312610818
0.8729458917835671,-1.8890851175105654
0.8753507014028056,-1.8898401540894787
0.8777555110220441,-1.8905520381397347
0.8801603206412826,-1.8912232359534065
0.882565130260521,-1.8918560728668277
0.8849699398797595,-1.8924527413166214
0.887374749498998,-1.8930153084353039
0.8897795591182365,-1.8935457232127773
0.8921843687374749,-1.8940458232485222
0.8945891783567134,-1.894517341117884
0.8969939879759519,-1.894961910374505
0.8993987975951904,-1.8953810712097034
0.9018036072144289,-1.8957762757883998
0.9042084168336673,-1.8961488932800807
0.9066132264529058,-1.896500214602229
0.9090180360721443,-1.8968314568926516
0.9114228456913828,-1.897143767726203
0.9138276553106212,-1.8974382290905085
0.9162324649298597,-1.897715861134465
0.9186372745490982,-1.8979776257025038
0.9210420841683367,-1.898224429666859
0.923446893787575,-1.898457128069388
0.9258517034068136,-1.8986765270838293
0.928256513026052,-1.8988833868087547
0.9306613226452906,-1.8990784239009002
0.9330661322645291,-1.8992623140579923
0.9354709418837674,-1.8994356943596742
0.937875751503006,-1.8995991654746414
0.9402805611222445,-1.8997532937416324
0.942685370741483,-1.8998986131314854
0.9450901803607213,-1.9000356270970582
0.9474949899799598,-1.900164810317418
0.9498997995991983,-1.9002866103423484
0.9523046092184368,-1.9004014491428651
0.9547094188376753,-1.9005097245731177
0.9571142284569137,-1.9006118117487383
0.9595190380761522,-1.9007080643464132
0.9619238476953907,-1.900798815829181
0.9643286573146292,-1.900884380601702
0.9667334669338676,-1.9009650550994979
0.9691382765531061,-1.901041118815942
0.9715430861723446,-1.9011128352705509
0.9739478957915831,-1.9011804529219374
0.9763527054108216,-1.9012442060285843
0.97875751503006,-1.9013043154604234
0.9811623246492985,-1.9013609894640298
0.983567134268537,-1.901414424384083
0.9859719438877755,-1.9014648053435952
0.9883767535070139,-1.9015123068852622
0.9907815631262524,-1.9015570935761588
0.9931863727454909,-1.901599320577874
0.9955911823647294,-1.9016391341840633
0.9979959919839679,-1.9016766723272749
1.0004008016032064,-1.9017120650568127
1.0028056112224448,-1.9017454349892857
1.0052104208416832,-1.9017768977334084
1.0076152304609218,-1.9018065622905223
1.0100200400801602,-1.9018345314322262
1.0124248496993988,-1.9018609020564243
1.0148296593186372,-1.9018857655230248
1.0172344689378756,-1.9019092079704523
1.0196392785571142,-1.9019313106140707
1.0220440881763526,-1.9019521500275507
1.0244488977955912,-1.9019717984081554
1.0268537074148296,-1.9019903238268656
1.029258517034068,-1.9020077904642079
1.0316633266533066,-1.902024258832606
1.034068136272545,-1.9020397859860232
1.0364729458917836,-1.9020544257176233
1.038877755511022,-1.902068228746135
1.0412825651302604,-1.9020812428915648
1.043687374749499,-1.902093513240867
1.0460921843687374,-1.9021050823041459
1.0484969939879758,-1.90211599016193
1.0509018036072144,-1.9021262746040297
1.0533066132264528,-1.902135971260458
1.0557114228456914,-1.9021451137248695
1.0581162324649298,-1.9021537336709442
1.0605210420841682,-1.9021618609621191
1.0629258517034068,-1.9021695237550498
1.0653306613226452,-1.9021767485971568
1.0677354709418838,-1.9021835605185993
1.0701402805611222,-1.9021899831189895
1.0725450901803606,-1.902196038649154
1.0749498997995992,-1.9022017480882203
1.0773547094188376,-1.9022071312162974
1.0797595190380762,-1.9022122066830038
1.0821643286573146,-1.9022169920720788
1.084569138276553,-1.9022215039622998
1.0869739478957916,-1.9022257579849187
1.08937875751503,-1.9022297688778163
1.0917835671342684,-1.9022335505365608
1.094188376753507,-1.9022371160625484
1.0965931863727454,-1.9022404778083926
1.098997995991984,-1.9022436474207192
1.1014028056112224,-1.9022466358805155
1.1038076152304608,-1.9022494535411734
1.1062124248496994,-1.9022521101643588
1.1086172344689378,-1.9022546149538302
1.1110220440881764,-1.902256976587324
1.1134268537074148,-1.9022592032466195
1.1158316633266532,-1.9022613026458832
1.1182364729458918,-1.9022632820583947
1.1206412825651302,-1.9022651483417445
1.1230460921843688,-1.9022669079615924
1.1254509018036072,-1.9022685670140662
1.1278557114228456,-1.902270131246883
1.1302605210420842,-1.9022716060792613
1.1326653306613226,-1.9022729966206948
1.135070140280561,-1.9022743076886555
1.1374749498997996,-1.9022755438252825
1.139879759519038,-1.902276709313119
1.1422845691382766,-1.9022778081899478
1.144689378757515,-1.9022788442627814
1.1470941883767534,-1.9022798211210497
1.149498997995992,-1.9022807421490369
1.1519038076152304,-1.9022816105376055
1.154308617234469,-1.9022824292952507
1.1567134268537074,-1.9022832012585236
1.1591182364729458,-1.9022839291018583
1.1615230460921844,-1.9022846153468371
1.1639278557114228,-1.9022852623709265
1.1663326653306614,-1.9022858724157141
1.1687374749498998,-1.9022864475946741
1.1711422845691382,-1.9022869899004895
1.1735470941883768,-1.902287501211956
1.1759519038076152,-1.9022879833004902
1.1783567134268536,-1.9022884378362677
1.1807615230460922,-1.902288866394008
1.1831663326653306,-1.9022892704584318
1.1855711422845692,-1.9022896514294025
1.1879759519038076,-1.9022900106267782
1.190380761523046,-1.9022903492949828
1.1927855711422846,-1.902290668607318
1.195190380761523,-1.9022909696700279
1.1975951903807616,-1.9022912535261314
1.2,-1.9022915211590359
